종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"012620","원일특강","KOSDAQ","우량기업부","8040","-250","-3.02","8130","8260","7980","9590","77456120","35376000000","4400000"
"136150","원일티엔아이","KOSDAQ","벤처기업부","14070","-740","-5.00","14700","14700","13300","59466","821891155","117921092100","8381030"
"382840","원준","KOSDAQ","중견기업부","7860","-140","-1.75","8000","8000","7590","95748","746631210","120034626660","15271581"
"336570","원텍","KOSDAQ","우량기업부","7700","-380","-4.70","7920","7920","7240","1796674","13674348295","689770974200","89580646"
"376980","원티드랩","KOSDAQ","기술성장기업부","3285","-55","-1.65","3340","3375","3170","117160","381507660","32082604290","9766394"
"122830","원포유","KONEX","일반기업부","1124","-68","-5.70","1101","1300","1040","22266","24335744","36813231140","32751985"
"008370","원풍","KOSDAQ","우량기업부","5140","-10","-0.19","5010","5190","5010","4061","20789110","61680000000","12000000"
"008290","원풍물산","KOSDAQ","투자주의환기종목(소속부없음)","683","30","4.59","651","704","618","113816","76113111","13896891037","20346839"
"101160","월덱스","KOSDAQ","우량기업부","27100","-650","-2.34","26950","27400","25400","183115","4841879250","447447910300","16510993"
"336060","웨이버스","KOSDAQ","벤처기업부","900","-39","-4.15","917","929","870","542920","483672295","43339680000","48155200"
"095270","웨이브일렉트로","KOSDAQ","벤처기업부","6100","-300","-4.69","6400","6400","5950","499952","3024622335","87671676600","14372406"
"289930","웨이비스","KOSDAQ","기술성장기업부","14200","-530","-3.60","14740","14940","13620","250674","3544755810","186715942000","13149010"
"065950","웰크론","KOSDAQ","중견기업부","1309","-19","-1.43","1328","1350","1249","37744","49283035","36954774318","28231302"
"076080","웰크론한텍","KOSDAQ","중견기업부","936","-4","-0.43","930","963","891","61220","56716836","21148130016","22594156"
"043590","웰킵스하이텍","KOSDAQ","중견기업부","795","0","0.00","0","0","0","0","0","21573725790","27136762"
"196700","웹스","KOSDAQ","벤처기업부","1645","-49","-2.89","1659","1680","1620","85724","141795280","23629016880","14364144"
"069080","웹젠","KOSDAQ GLOBAL","우량기업부","10860","-270","-2.43","11020","11070","10770","104343","1133159605","336297004500","30966575"
"053580","웹케시","KOSDAQ","우량기업부","7940","-220","-2.70","8160","8290","7730","56674","451006070","102858221840","12954436"
"479960","위너스일렉","KOSDAQ","중견기업부","10250","-620","-5.70","10560","10870","10090","29947","308206050","70222750000","6851000"
"044340","위닉스","KOSDAQ","중견기업부","4960","-35","-0.70","4995","5170","4810","61503","309685125","88652188000","17873425"
"330350","위더스제약","KOSDAQ","우량기업부","7700","-130","-1.66","7730","7820","7600","54049","415305430","101656470300","13202139"
"348350","위드텍","KOSDAQ","벤처기업부","9620","-1630","-14.49","10690","10690","9200","232344","2227796250","95994132000","9978600"
"112040","위메이드","KOSDAQ","중견기업부","20200","-500","-2.42","20250","20500","19810","133604","2678920195","685759356600","33948483"
"101730","위메이드맥스","KOSDAQ","중견기업부","4450","-250","-5.32","4665","4665","4410","105210","472427009","372924622700","83803286"
"123420","위메이드플레이","KOSDAQ","우량기업부","6990","-340","-4.64","7230","7280","6920","38572","270315160","73760814660","10552334"
"065370","위세아이텍","KOSDAQ","벤처기업부","4490","-140","-3.02","4630","4630","4205","76014","333022225","33153953460","7383954"
"140660","위월드","KONEX","일반기업부","1036","135","14.98","1000","1036","1000","20","20360","2576793072","2487252"
"038620","위즈코프","KOSDAQ","벤처기업부","2020","88","4.55","1933","2040","1905","94577","187845648","30594703860","15145893"
"299900","위지윅스튜디오","KOSDAQ","중견기업부","359","-2","-0.55","361","370","350","301669","107208474","61406549356","171048884"
"036090","위지트","KOSDAQ","중견기업부","710","0","0.00","0","0","0","0","0","84058521640","118392284"
"459100","위츠","KOSDAQ","중견기업부","6120","-30","-0.49","6100","6170","5860","67505","406756510","82412532000","13466100"
"136540","윈스테크넷","KOSDAQ","우량기업부","11860","-380","-3.10","12240","12340","11600","67883","812116340","145637787560","12279746"
"097800","윈팩","KOSDAQ","중견기업부","2160","-225","-9.43","2490","2550","2005","560187","1254524308","58946497200","27290045"
"192390","윈하이텍","KOSDAQ","벤처기업부","1868","53","2.92","1815","1933","1737","19230","34934367","20608203772","11032229"
"008600","윌비스","KOSPI",,"2620","0","0.00","0","0","0","0","0","17615839860","6723603"
"335870","윙스풋","KOSDAQ","중견기업부","1780","2","0.11","1727","1781","1652","71847","121519997","29815841940","16750473"
"900340","윙입푸드","KOSDAQ","외국기업(소속부없음)","742","0","0.00","0","0","0","0","0","37345548576","50330928"
"033270","유나이티드제약","KOSPI",,"19400","-340","-1.72","19600","19610","19210","28055","543328020","308669035000","15910775"
"014830","유니드","KOSPI",,"75800","-3200","-4.05","76900","78200","73700","27871","2112274450","512984080000","6767600"
"446070","유니드비티플러스","KOSPI",,"2650","-100","-3.64","2810","2810","2625","34374","91782180","28119719750","10611215"
"036200","유니셈","KOSDAQ","우량기업부","11000","50","0.46","10660","11190","10220","336265","3616295635","337306453000","30664223"
"018000","유니슨","KOSDAQ","중견기업부","997","-28","-2.73","1001","1018","985","3332882","3327196590","248512811221","249260593"
"000910","유니온","KOSPI",,"3965","-150","-3.65","4115","4145","3960","158857","634934222","61900069335","15611619"
"047400","유니온머티리얼","KOSPI",,"1610","-3","-0.19","1613","1613","1500","681728","1062399026","67620000000","42000000"
"203450","유니온바이오메트릭스","KOSDAQ","벤처기업부","2980","-20","-0.67","3000","3005","2860","52699","153689145","41955440860","14079007"
"011330","유니켐","KOSPI",,"564","-3","-0.53","575","575","556","549221","308744266","50865940068","90187837"
"077500","유니퀘스트","KOSPI",,"7410","-450","-5.73","7760","7810","7240","645637","4838239405","160056755820","21600102"
"011320","유니크","KOSDAQ","우량기업부","4180","-20","-0.48","4195","4225","4020","59680","248199437","80760505100","19320695"
"086390","유니테스트","KOSDAQ","중견기업부","17180","-810","-4.50","17100","17580","16160","491743","8323142465","363084284680","21134126"
"241690","유니테크노","KOSDAQ","우량기업부","3540","-110","-3.01","3600","3650","3470","96464","341212235","86626299240","24470706"
"142210","유니트론텍","KOSDAQ","우량기업부","7150","-290","-3.90","7440","7440","7150","513091","3731384820","148372531450","20751403"
"121060","유니포인트","KONEX","일반기업부","701","0","0.00","0","0","0","0","0","4193150670","5981670"
"389680","유디엠텍","KOSDAQ","기술성장기업부","2800","-200","-6.67","3005","3005","2650","316519","877690840","23291780400","8318493"
"088340","유라클","KOSDAQ","벤처기업부","10680","-610","-5.40","11250","11280","10560","38446","414785095","46611450240","4364368"
"048430","유라테크","KOSDAQ","우량기업부","7140","-170","-2.33","7310","7350","7100","51392","369387115","82252800000","11520000"
"206650","유바이오로직스","KOSDAQ","우량기업부","11300","-90","-0.79","11360","11440","10930","245509","2749568110","414973369100","36723307"
"089850","유비벨록스","KOSDAQ","우량기업부","4870","-95","-1.91","4965","4965","4710","41613","198387665","71736069130","14730199"
"495810","유비씨","KONEX","일반기업부","13120","0","0.00","0","0","0","0","0","32800000000","2500000"
"084440","유비온","KOSDAQ","기술성장기업부","1142","82","7.74","1060","1144","1048","146334","161651293","21849224782","19132421"
"264450","유비쿼스","KOSDAQ","우량기업부","13910","-450","-3.13","14300","14300","13610","142470","1986839170","203997007630","14665493"
"078070","유비쿼스홀딩스","KOSDAQ","중견기업부","14590","-210","-1.42","14450","14600","13620","94838","1329985580","256853623480","17604772"
"002920","유성기업","KOSPI",,"1810","-18","-0.98","1831","1831","1797","38658","69799560","46964975000","25947500"
"024800","유성티엔에스","KOSDAQ","우량기업부","4785","15","0.31","4705","4840","4515","45893","215990995","177292920420","37051812"
"000700","유수홀딩스","KOSPI",,"5770","-130","-2.20","5800","5840","5710","29090","167878290","150261255240","26041812"
"054930","유신","KOSDAQ","우량기업부","21950","-600","-2.66","22350","24000","21100","39003","858800800","65850000000","3000000"
"069330","유아이디","KOSDAQ","벤처기업부","1099","82","8.06","1014","1139","1011","261020","283380587","15596009009","14191091"
"049520","유아이엘","KOSDAQ","우량기업부","3825","-65","-1.67","3885","3890","3755","103014","392519160","117973040625","30842625"
"473050","유안타제15호스팩","KOSDAQ","SPAC(소속부없음)","2065","5","0.24","2065","2065","2060","18971","39115515","14475650000","7010000"
"474490","유안타제16호스팩","KOSDAQ","SPAC(소속부없음)","2045","0","0.00","2050","2050","2040","20585","42103080","11267950000","5510000"
"493790","유안타제17호스팩","KOSDAQ","SPAC(소속부없음)","2010","5","0.25","2005","2010","2005","1153","2311815","10673100000","5310000"
"003470","유안타증권","KOSPI",,"6110","-240","-3.78","6290","6320","5930","1632511","9987193480","1219535079360","199596576"
"003475","유안타증권우","KOSPI",,"4475","15","0.34","4475","4500","4355","100799","445829885","57782148700","12912212"
"263770","유에스티","KOSDAQ","우량기업부","1961","-8","-0.41","1925","1975","1891","27372","52411138","46476037292","23700172"
"337840","유엑스엔","KONEX","일반기업부","6200","10","0.16","6200","6200","5900","513","3118610","29434723200","4747536"
"072130","유엔젤","KOSPI",,"4790","5","0.10","4755","4830","4640","82048","387981575","60811224660","12695454"
"000220","유유제약","KOSPI",,"3975","-5","-0.13","3980","3985","3870","79340","311110894","67703595225","17032351"
"000225","유유제약1우","KOSPI",,"4290","-50","-1.15","4330","4355","4125","4140","17564585","9725129700","2266930"
"000227","유유제약2우B","KOSPI",,"10760","0","0.00","10900","10900","10750","220","2381390","3503025600","325560"
"388720","유일로보틱스","KOSDAQ","벤처기업부","100500","2400","2.45","103700","103700","98200","103552","10384337050","1184025172500","11781345"
"340930","유일에너테크","KOSDAQ","관리종목(소속부없음)","806","0","0.00","0","0","0","0","0","55513882710","68875785"
"023410","유진기업","KOSDAQ","중견기업부","3720","30","0.81","3800","3800","3645","291389","1082302860","287596410360","77310863"
"056080","유진로봇","KOSDAQ","중견기업부","25650","-1800","-6.56","27700","28500","24750","1113944","28736504300","962186698800","37512152"
"468760","유진스팩10호","KOSDAQ","SPAC(소속부없음)","2100","0","0.00","2100","2102","2080","220","461503","8904000000","4240000"
"488060","유진스팩11호","KOSDAQ","SPAC(소속부없음)","2030","0","0.00","2040","2045","2030","11398","23141935","9581600000","4720000"
"0105P0","유진스팩12호","KOSDAQ","SPAC(소속부없음)","1999","0","0.00","1990","1999","1990","2838","5652428","11314340000","5660000"
"084370","유진테크","KOSDAQ","우량기업부","115900","-1500","-1.28","115000","122800","108000","247262","28329405400","2655969267800","22916042"
"240600","유진테크놀로지","KOSDAQ","벤처기업부","2840","-70","-2.41","2910","2990","2800","32296","92439955","19675948840","6928151"
"001200","유진투자증권","KOSPI",,"5410","-470","-7.99","5660","5860","4945","4957599","26469960540","524047321380","96866418"
"179900","유티아이","KOSDAQ","투자주의환기종목(소속부없음)","19350","500","2.65","18850","19770","18160","70293","1340524400","382944472200","19790412"
"263050","유틸렉스","KOSDAQ","관리종목(소속부없음)","959","0","0.00","0","0","0","0","0","35324626904","36834856"
"000100","유한양행","KOSPI",,"83400","-2600","-3.02","85900","86100","81800","288845","23967743750","6642609923400","79647601"
"000105","유한양행우","KOSPI",,"71300","-1900","-2.60","72200","72700","70000","3365","238916100","84201022000","1180940"
"003460","유화증권","KOSPI",,"3255","-10","-0.31","3285","3285","3135","156643","504805766","184566360825","56702415"
"003465","유화증권우","KOSPI",,"3315","15","0.45","3280","3315","3280","894","2933610","57934348875","17476425"
"191410","육일씨엔에쓰","KOSDAQ","중견기업부","1995","-110","-5.23","2140","2140","1927","103646","207284939","22352488725","11204255"
"372170","윤성에프앤씨","KOSDAQ","우량기업부","29350","-950","-3.14","30100","30100","28850","16086","472390850","234185058800","7979048"
"146060","율촌","KOSDAQ","중견기업부","1219","-36","-2.87","1262","1266","1192","94547","115037820","29275010305","24015595"
